,customer_id,cluster_label,gender,past_3_years_bike_related_purchases,job_title,wealth_segment,deceased_indicator,owns_car,tenure,age
2039,2133,0,F,44,General Manager,High Net Worth,N,No,3.0,23.0
2040,2134,0,M,16,Nurse,Affluent Customer,N,No,2.0,21.0
2041,2135,0,M,97,Structural Engineer,Mass Customer,N,Yes,15.0,40.0
2042,2136,1,F,21,Office Assistant I,High Net Worth,N,Yes,5.0,55.0
2043,2137,0,F,46,Chemical Engineer,Affluent Customer,N,No,5.0,49.0
2044,2138,1,F,23,Graphic Designer,High Net Worth,N,No,15.0,42.0
2045,2139,0,F,87,Accountant II,Affluent Customer,N,Yes,7.0,39.0
2046,2140,1,M,59,Help Desk Operator,High Net Worth,N,No,21.0,44.0
2047,2141,1,F,50,Programmer I,High Net Worth,N,Yes,4.0,56.0
2048,2142,1,F,61,Biostatistician IV,Affluent Customer,N,No,7.0,41.0
2049,2143,1,M,53,Business Systems Development Analyst,High Net Worth,N,Yes,10.0,57.0
2050,2144,0,F,12,Office Assistant IV,Mass Customer,N,Yes,9.0,43.0
2051,2145,1,F,44,Librarian,Affluent Customer,N,Yes,19.0,61.0
2052,2147,0,M,42,Engineer IV,High Net Worth,N,Yes,1.0,22.0
2053,2148,0,F,78,Engineer I,Mass Customer,N,Yes,15.0,32.0
2054,2149,0,F,26,Professor,High Net Worth,N,No,6.0,42.0
2055,2150,0,M,75,Retail,Affluent Customer,N,Yes,8.0,61.0
2056,2151,1,M,9,Entertainment,Affluent Customer,N,No,6.0,34.0
2057,2152,1,F,40,Database Administrator III,Mass Customer,N,Yes,19.0,52.0
2058,2153,1,M,22,Financial Analyst,Mass Customer,N,No,10.0,34.0
2059,2154,1,F,86,Chemical Engineer,High Net Worth,N,No,6.0,41.0
2060,2155,1,F,24,Data Coordiator,Mass Customer,N,No,14.0,57.0
2061,2156,1,M,96,Desktop Support Technician,Mass Customer,N,Yes,18.0,44.0
2062,2157,1,F,52,Community Outreach Specialist,Mass Customer,N,No,19.0,43.0
2063,2158,1,M,11,Physical Therapy Assistant,Mass Customer,N,No,6.0,60.0
2064,2160,0,F,64,Recruiter,Mass Customer,N,Yes,15.0,49.0
2065,2161,1,M,35,Financial Services,Mass Customer,N,No,4.0,23.0
2066,2162,1,M,49,Paralegal,High Net Worth,N,Yes,10.0,46.0
2067,2163,1,M,41,VP Product Management,Mass Customer,N,Yes,6.0,24.0
2068,2164,0,F,12,Financial Analyst,Mass Customer,N,Yes,18.0,47.0
2069,2166,1,F,78,Nurse,Mass Customer,N,No,16.0,36.0
2070,2167,0,F,31,Librarian,Mass Customer,N,No,1.0,23.0
2071,2168,1,M,83,VP Accounting,Mass Customer,N,Yes,17.0,46.0
2072,2169,1,M,80,Senior Financial Analyst,Mass Customer,N,No,18.0,42.0
2073,2170,1,M,27,Geological Engineer,Affluent Customer,N,No,6.0,57.0
2074,2171,1,F,21,Pharmacist,High Net Worth,N,No,10.0,51.0
2075,2172,1,M,6,Information Systems Manager,Affluent Customer,N,Yes,13.0,42.0
2076,2173,1,F,27,Help Desk Technician,Mass Customer,N,Yes,22.0,44.0
2077,2174,0,M,32,Account Executive,High Net Worth,N,No,11.0,58.0
2078,2175,1,M,23,Web Developer III,Mass Customer,N,No,13.0,35.0
2079,2176,0,F,79,Accountant II,High Net Worth,N,Yes,12.0,58.0
2080,2177,0,M,35,Social Worker,Mass Customer,N,No,9.0,43.0
2081,2178,0,F,20,Mechanical Systems Engineer,Mass Customer,N,No,12.0,67.0
2082,2179,0,M,15,Desktop Support Technician,Mass Customer,N,No,17.0,60.0
2083,2180,0,M,98,Chief Design Engineer,High Net Worth,N,Yes,13.0,61.0
2084,2181,1,M,99,Account Executive,Mass Customer,N,Yes,8.0,46.0
2085,2182,0,M,47,Assistant Media Planner,High Net Worth,N,Yes,16.0,54.0
2086,2183,0,F,61,Programmer Analyst IV,Mass Customer,N,Yes,7.0,49.0
2087,2184,0,M,49,Statistician III,Mass Customer,N,No,11.0,49.0
2088,2185,0,F,40,Human Resources Assistant II,Mass Customer,N,No,19.0,57.0
2089,2186,0,F,61,Clinical Specialist,High Net Worth,N,No,5.0,58.0
2090,2187,1,F,52,Budget/Accounting Analyst I,Mass Customer,N,No,2.0,23.0
2091,2188,1,F,85,Nurse Practicioner,Mass Customer,N,No,17.0,49.0
2092,2189,0,M,43,Safety Technician II,High Net Worth,N,No,4.0,23.0
2093,2190,0,F,77,IT,Affluent Customer,N,No,13.0,42.0
2094,2191,1,M,2,Payment Adjustment Coordinator,Mass Customer,N,Yes,4.0,44.0
2095,2192,1,M,93,Staff Accountant II,Mass Customer,N,No,14.0,54.0
2096,2193,1,M,66,Developer III,Mass Customer,N,Yes,6.0,65.0
2097,2194,1,F,79,Electrical Engineer,Affluent Customer,N,Yes,11.0,62.0
2098,2195,1,F,94,GIS Technical Architect,Affluent Customer,N,Yes,13.0,33.0
2099,2196,0,M,66,Media Manager I,High Net Worth,N,Yes,7.0,44.0
2100,2197,0,M,32,Programmer Analyst I,Mass Customer,N,No,7.0,27.0
2101,2198,1,M,1,Editor,Affluent Customer,N,Yes,1.0,23.0
2102,2199,0,F,89,Account Coordinator,High Net Worth,N,Yes,13.0,38.0
2103,2200,1,M,23,Community Outreach Specialist,Affluent Customer,N,Yes,16.0,34.0
2104,2201,1,F,56,Design Engineer,Affluent Customer,N,Yes,1.0,22.0
2105,2202,0,F,46,Physical Therapy Assistant,Affluent Customer,N,Yes,8.0,43.0
2106,2203,1,M,13,Sales Associate,High Net Worth,N,Yes,2.0,22.0
2107,2204,1,F,16,Librarian,High Net Worth,N,No,7.0,53.0
2108,2206,1,M,60,Structural Engineer,Affluent Customer,N,No,14.0,63.0
2109,2207,1,F,93,Web Designer IV,Mass Customer,N,Yes,16.0,42.0
2110,2209,1,M,4,Registered Nurse,Affluent Customer,N,Yes,3.0,27.0
2111,2210,1,M,16,Registered Nurse,High Net Worth,N,No,5.0,35.0
2112,2211,1,F,3,Manufacturing,Mass Customer,N,Yes,18.0,45.0
2113,2212,0,F,22,Technical Writer,Affluent Customer,N,Yes,20.0,46.0
2114,2213,1,F,70,Legal Assistant,Affluent Customer,N,Yes,6.0,24.0
2115,2214,1,M,52,Manufacturing,High Net Worth,N,Yes,8.0,64.0
2116,2215,1,F,50,Structural Engineer,Mass Customer,N,Yes,18.0,50.0
2117,2216,0,F,29,Systems Administrator II,High Net Worth,N,Yes,10.0,59.0
2118,2217,0,M,98,Paralegal,Mass Customer,N,No,16.0,39.0
2119,2218,0,F,94,Senior Sales Associate,Affluent Customer,N,No,4.0,28.0
2120,2219,1,M,73,Senior Quality Engineer,High Net Worth,N,Yes,3.0,39.0
2121,2220,1,M,35,Legal Assistant,Mass Customer,N,Yes,13.0,61.0
2122,2221,0,M,80,General Manager,Affluent Customer,N,No,7.0,25.0
2123,2222,1,F,20,Professor,Mass Customer,N,No,14.0,46.0
2124,2223,1,F,38,Professor,Mass Customer,N,No,12.0,40.0
2125,2224,1,F,3,Budget/Accounting Analyst III,High Net Worth,N,Yes,4.0,22.0
2126,2225,0,F,45,Occupational Therapist,Affluent Customer,N,No,19.0,33.0
2127,2226,1,F,10,Biostatistician II,Mass Customer,N,No,11.0,65.0
2128,2227,1,M,45,Systems Administrator I,Affluent Customer,N,Yes,9.0,44.0
2129,2228,1,F,12,Geological Engineer,High Net Worth,N,No,9.0,65.0
2130,2229,1,F,76,Cost Accountant,Affluent Customer,N,Yes,7.0,62.0
2131,2231,1,F,68,Accounting Assistant II,Mass Customer,N,No,13.0,61.0
2132,2232,0,M,69,Help Desk Technician,Mass Customer,N,Yes,11.0,30.0
2133,2233,1,F,49,Sales Associate,Mass Customer,N,Yes,8.0,47.0
2134,2234,1,M,48,Electrical Engineer,Mass Customer,N,No,18.0,34.0
2135,2235,0,F,75,Social Worker,Affluent Customer,N,No,16.0,41.0
2136,2236,1,M,0,Data Coordiator,Affluent Customer,N,Yes,13.0,53.0
2137,2238,1,F,96,Director of Sales,Mass Customer,N,Yes,14.0,42.0
2138,2239,1,F,0,Associate Professor,High Net Worth,N,Yes,8.0,61.0
2139,2240,0,M,4,Automation Specialist III,High Net Worth,N,Yes,16.0,51.0
2140,2241,1,M,45,Paralegal,High Net Worth,N,No,10.0,46.0
2141,2242,0,F,25,VP Sales,Mass Customer,N,Yes,21.0,43.0
2142,2243,0,F,76,Business Systems Development Analyst,Affluent Customer,N,Yes,7.0,44.0
2143,2244,1,M,97,Software Test Engineer III,Mass Customer,N,No,5.0,48.0
2144,2245,1,F,11,Marketing Manager,Mass Customer,N,No,3.0,41.0
2145,2246,0,M,16,Database Administrator III,Mass Customer,N,Yes,13.0,42.0
2146,2247,1,F,17,Teacher,High Net Worth,N,Yes,1.0,26.0
2147,2248,1,F,33,Software Engineer I,Mass Customer,N,No,1.0,24.0
2148,2249,0,F,7,Financial Services,Mass Customer,N,No,5.0,24.0
2149,2250,1,M,72,Telecommunications,High Net Worth,N,No,7.0,28.0
2150,2251,1,M,68,Property,High Net Worth,N,No,19.0,61.0
2151,2253,0,F,28,Office Assistant I,Affluent Customer,N,Yes,13.0,62.0
2152,2254,1,F,36,Programmer Analyst II,Affluent Customer,N,No,18.0,65.0
2153,2255,0,M,92,Dental Hygienist,Affluent Customer,N,Yes,5.0,28.0
2154,2256,1,F,28,Marketing Manager,Mass Customer,N,No,15.0,43.0
2155,2257,1,M,27,Librarian,Mass Customer,N,No,15.0,43.0
2156,2258,1,F,63,Account Executive,High Net Worth,N,No,7.0,47.0
2157,2259,1,F,83,Environmental Specialist,Affluent Customer,N,No,2.0,21.0
2158,2260,1,M,38,Administrative Assistant IV,High Net Worth,N,No,11.0,54.0
2159,2261,0,M,81,Account Representative II,Mass Customer,N,Yes,13.0,40.0
2160,2262,1,F,90,Pharmacist,Mass Customer,N,Yes,2.0,37.0
2161,2263,0,F,79,Professor,Mass Customer,N,Yes,21.0,34.0
2162,2264,0,F,18,Occupational Therapist,Affluent Customer,N,No,9.0,48.0
2163,2265,1,M,55,Property,Mass Customer,N,Yes,5.0,40.0
2164,2266,1,M,74,Retail,High Net Worth,N,No,1.0,22.0
2165,2267,1,F,78,Business Systems Development Analyst,Affluent Customer,N,No,14.0,56.0
2166,2268,0,F,66,Pharmacist,Mass Customer,N,No,19.0,55.0
2167,2269,1,F,33,Product Engineer,Mass Customer,N,No,9.0,31.0
2168,2270,0,M,50,Information Systems Manager,Affluent Customer,N,No,9.0,54.0
2169,2271,1,M,96,Telecommunications,Mass Customer,N,Yes,18.0,47.0
2170,2272,1,F,82,Internal Auditor,Mass Customer,N,No,1.0,26.0
2171,2273,1,F,71,Assistant Professor,Mass Customer,N,Yes,9.0,56.0
2172,2274,0,F,15,Budget/Accounting Analyst IV,Mass Customer,N,Yes,13.0,41.0
2173,2275,1,F,77,Human Resources Assistant II,High Net Worth,N,Yes,8.0,28.0
2174,2276,0,F,90,Desktop Support Technician,Mass Customer,N,Yes,12.0,35.0
2175,2277,0,F,44,Cost Accountant,High Net Worth,N,Yes,7.0,57.0
2176,2278,0,M,11,Product Engineer,Affluent Customer,N,Yes,8.0,43.0
2177,2279,0,M,42,Human Resources Assistant II,Mass Customer,N,No,3.0,42.0
2178,2280,1,F,93,Budget/Accounting Analyst I,Mass Customer,N,No,9.0,60.0
2179,2282,1,M,81,Senior Financial Analyst,Affluent Customer,N,Yes,7.0,64.0
2180,2283,0,M,44,Software Consultant,High Net Worth,N,No,16.0,67.0
2181,2284,1,F,83,Staff Accountant IV,High Net Worth,N,No,14.0,47.0
2182,2285,0,F,71,Quality Control Specialist,High Net Worth,N,No,5.0,47.0
2183,2286,1,F,20,Staff Scientist,High Net Worth,N,No,5.0,25.0
2184,2287,0,F,53,Human Resources Assistant I,High Net Worth,N,No,20.0,47.0
2185,2288,1,M,63,Staff Scientist,High Net Worth,N,No,8.0,56.0
2186,2289,0,F,97,Research Nurse,Affluent Customer,N,Yes,13.0,40.0
2187,2290,1,M,18,Account Executive,Mass Customer,N,Yes,5.0,40.0
2188,2291,1,M,67,Accountant IV,Affluent Customer,N,Yes,4.0,50.0
2189,2292,0,F,17,Research Nurse,Mass Customer,N,Yes,2.0,22.0
2190,2293,0,F,70,Financial Advisor,Affluent Customer,N,No,16.0,63.0
2191,2294,1,M,25,Associate Professor,Mass Customer,N,No,21.0,33.0
2192,2296,0,F,16,Geologist IV,Affluent Customer,N,No,1.0,19.0
2193,2297,1,F,16,Geological Engineer,Affluent Customer,N,Yes,19.0,49.0
2194,2298,1,M,64,Environmental Tech,Mass Customer,N,Yes,5.0,23.0
2195,2299,0,M,11,Computer Systems Analyst I,High Net Worth,N,Yes,7.0,34.0
2196,2300,1,M,20,Financial Services,Mass Customer,N,Yes,3.0,22.0
2197,2301,1,M,66,Senior Cost Accountant,Mass Customer,N,Yes,19.0,54.0
2198,2302,0,F,43,Mechanical Systems Engineer,Mass Customer,N,Yes,4.0,22.0
2199,2303,0,M,22,Database Administrator IV,Mass Customer,N,Yes,4.0,28.0
2200,2305,0,F,91,Chief Design Engineer,Affluent Customer,N,Yes,13.0,36.0
2201,2306,0,F,98,Paralegal,High Net Worth,N,Yes,9.0,61.0
2202,2307,1,F,57,Desktop Support Technician,High Net Worth,N,Yes,13.0,42.0
2203,2308,1,F,52,Paralegal,Mass Customer,N,Yes,17.0,58.0
2204,2309,1,M,40,Accounting Assistant I,Affluent Customer,N,No,14.0,36.0
2205,2310,1,M,12,Executive Secretary,High Net Worth,N,Yes,11.0,51.0
2206,2311,1,F,49,Design Engineer,Mass Customer,N,No,16.0,32.0
2207,2312,1,F,72,Assistant Manager,Mass Customer,N,No,18.0,41.0
2208,2313,0,F,54,Chemical Engineer,Mass Customer,N,No,12.0,54.0
2209,2314,0,M,59,Registered Nurse,High Net Worth,N,Yes,7.0,27.0
2210,2315,1,M,25,Community Outreach Specialist,Affluent Customer,N,No,8.0,27.0
2211,2316,1,M,79,Computer Systems Analyst IV,Affluent Customer,N,Yes,11.0,43.0
2212,2317,1,M,97,Tax Accountant,Mass Customer,N,Yes,16.0,44.0
2213,2318,1,F,30,Automation Specialist I,Mass Customer,N,Yes,6.0,33.0
2214,2319,1,M,63,Librarian,High Net Worth,N,No,18.0,35.0
2215,2320,0,F,14,Senior Developer,Affluent Customer,N,No,16.0,55.0
2216,2321,1,F,27,Nuclear Power Engineer,Mass Customer,N,Yes,20.0,41.0
2217,2322,1,M,72,Biostatistician III,Mass Customer,N,Yes,2.0,28.0
2218,2323,1,M,2,Desktop Support Technician,High Net Worth,N,No,13.0,32.0
2219,2324,1,M,44,Sales Associate,Mass Customer,N,Yes,16.0,54.0
2220,2325,1,M,50,Database Administrator IV,High Net Worth,N,Yes,12.0,57.0
2221,2326,0,M,64,Programmer Analyst I,High Net Worth,N,No,14.0,54.0
2222,2327,1,F,19,Budget/Accounting Analyst II,Affluent Customer,N,No,6.0,58.0
2223,2328,1,M,63,Dental Hygienist,Mass Customer,N,Yes,8.0,34.0
2224,2329,1,F,7,Computer Systems Analyst II,Affluent Customer,N,No,20.0,63.0
2225,2330,0,F,5,Account Coordinator,Mass Customer,N,No,9.0,31.0
2226,2331,0,F,48,Database Administrator III,Mass Customer,N,Yes,10.0,58.0
2227,2332,1,M,99,Developer III,High Net Worth,N,Yes,10.0,44.0
2228,2333,0,M,82,Structural Analysis Engineer,Mass Customer,N,Yes,10.0,55.0
2229,2334,0,M,30,Food Chemist,Affluent Customer,N,No,5.0,25.0
2230,2336,0,M,59,Dental Hygienist,Affluent Customer,N,No,17.0,43.0
2231,2337,1,F,47,Programmer Analyst II,Mass Customer,N,No,1.0,21.0
2232,2338,1,F,13,Programmer Analyst IV,Mass Customer,N,No,5.0,34.0
2233,2339,1,M,3,Web Designer II,Affluent Customer,N,Yes,16.0,62.0
2234,2340,0,M,33,Research Assistant IV,Mass Customer,N,Yes,16.0,43.0
2235,2343,1,M,6,Nurse Practicioner,High Net Worth,N,Yes,5.0,62.0
2236,2344,1,M,93,Nurse,Mass Customer,N,Yes,7.0,28.0
2237,2345,1,F,50,Systems Administrator I,Affluent Customer,N,Yes,3.0,34.0
2238,2346,0,M,89,Information Systems Manager,Mass Customer,N,Yes,4.0,41.0
2239,2347,1,F,79,Programmer Analyst I,High Net Worth,N,No,11.0,64.0
2240,2348,0,F,2,Web Designer IV,Mass Customer,N,No,16.0,63.0
2241,2349,1,F,23,Executive Secretary,High Net Worth,N,No,3.0,42.0
2242,2350,0,F,32,Nurse Practicioner,Mass Customer,N,Yes,14.0,62.0
2243,2351,1,F,35,Assistant Professor,Affluent Customer,N,Yes,10.0,29.0
2244,2352,1,F,76,Statistician II,Mass Customer,N,Yes,13.0,49.0
2245,2353,0,M,93,Health Coach IV,Affluent Customer,N,Yes,12.0,42.0
2246,2354,0,F,99,Product Engineer,Mass Customer,N,No,17.0,62.0
2247,2355,0,M,87,Operator,Mass Customer,N,Yes,4.0,27.0
2248,2356,0,F,58,Geological Engineer,Affluent Customer,N,No,3.0,26.0
2249,2357,1,F,39,Civil Engineer,Mass Customer,N,No,6.0,58.0
2250,2358,0,M,26,Senior Sales Associate,High Net Worth,N,Yes,15.0,61.0
2251,2359,0,F,80,Mechanical Systems Engineer,High Net Worth,N,Yes,7.0,35.0
2252,2360,1,F,0,VP Accounting,High Net Worth,N,Yes,5.0,46.0
2253,2361,1,F,55,Help Desk Operator,High Net Worth,N,Yes,20.0,66.0
2254,2362,0,M,49,Developer II,Affluent Customer,N,Yes,19.0,48.0
2255,2363,0,M,92,Nurse,Mass Customer,N,Yes,16.0,37.0
2256,2364,0,M,19,Speech Pathologist,Mass Customer,N,Yes,13.0,25.0
2257,2365,1,F,2,Structural Analysis Engineer,Mass Customer,N,Yes,3.0,22.0
2258,2366,1,F,51,Web Designer I,Mass Customer,N,Yes,15.0,45.0
2259,2367,0,M,40,Electrical Engineer,Mass Customer,N,Yes,16.0,63.0
2260,2368,1,F,98,Chemical Engineer,Mass Customer,N,No,10.0,28.0
2261,2369,0,F,80,Financial Analyst,Mass Customer,N,Yes,1.0,24.0
2262,2370,0,F,35,Analyst Programmer,High Net Worth,N,No,7.0,25.0
2263,2371,1,F,22,Staff Scientist,High Net Worth,N,Yes,8.0,54.0
2264,2372,0,M,14,Clinical Specialist,Affluent Customer,N,No,10.0,43.0
2265,2373,1,F,51,Structural Engineer,High Net Worth,N,Yes,16.0,38.0
2266,2374,0,M,6,Design Engineer,Mass Customer,N,No,9.0,27.0
2267,2375,0,F,21,Sales Representative,Affluent Customer,N,No,8.0,34.0
2268,2376,0,F,84,Community Outreach Specialist,High Net Worth,N,Yes,12.0,62.0
2269,2377,1,F,29,Analog Circuit Design manager,High Net Worth,N,No,2.0,22.0
2270,2378,0,F,41,Research Assistant II,Affluent Customer,N,No,1.0,27.0
2271,2379,0,F,85,Occupational Therapist,Affluent Customer,N,Yes,15.0,39.0
2272,2380,0,F,44,Technical Writer,Mass Customer,N,Yes,15.0,65.0
2273,2381,0,F,91,Programmer I,Affluent Customer,N,Yes,5.0,48.0
2274,2382,1,M,79,Accounting Assistant III,Mass Customer,N,Yes,4.0,49.0
2275,2383,0,F,34,Compensation Analyst,Mass Customer,N,No,15.0,42.0
2276,2384,1,M,96,Operator,High Net Worth,N,Yes,6.0,59.0
2277,2385,0,M,70,Dental Hygienist,Mass Customer,N,No,8.0,62.0
2278,2386,0,F,93,Compensation Analyst,Mass Customer,N,No,2.0,23.0
2279,2387,1,M,33,Nurse,High Net Worth,N,Yes,9.0,43.0
2280,2388,1,M,84,Cost Accountant,Mass Customer,N,No,1.0,23.0
2281,2389,1,M,18,Desktop Support Technician,High Net Worth,N,No,7.0,47.0
2282,2390,1,F,48,Legal Assistant,Mass Customer,N,No,12.0,56.0
2283,2391,1,F,72,Nurse Practicioner,Mass Customer,N,No,14.0,60.0
2284,2392,0,F,48,Marketing Assistant,Affluent Customer,N,No,2.0,20.0
2285,2393,1,F,68,Registered Nurse,High Net Worth,N,Yes,11.0,39.0
2286,2394,1,F,31,GIS Technical Architect,Mass Customer,N,Yes,7.0,25.0
2287,2395,0,M,23,Executive Secretary,High Net Worth,N,No,16.0,55.0
2288,2396,0,F,40,Recruiter,Affluent Customer,N,Yes,7.0,47.0
2289,2397,1,M,33,Analyst Programmer,Affluent Customer,N,Yes,4.0,35.0
2290,2398,1,F,6,Administrative Assistant IV,High Net Worth,N,Yes,1.0,20.0
2291,2399,0,F,20,Software Consultant,High Net Worth,N,Yes,14.0,40.0
2292,2400,1,M,73,Office Assistant III,Mass Customer,N,Yes,22.0,43.0
2293,2401,1,M,7,Staff Scientist,Mass Customer,N,Yes,15.0,43.0
2294,2402,1,F,99,Cost Accountant,Mass Customer,N,Yes,8.0,63.0
2295,2403,1,F,41,Technical Writer,Affluent Customer,N,No,12.0,43.0
2296,2404,0,M,13,Graphic Designer,Mass Customer,N,No,6.0,61.0
2297,2405,0,F,16,Structural Analysis Engineer,Mass Customer,N,No,18.0,63.0
2298,2406,1,M,34,Executive Secretary,Affluent Customer,N,Yes,9.0,47.0
2299,2407,0,F,24,Financial Services,High Net Worth,N,Yes,6.0,62.0
2300,2408,0,F,38,VP Marketing,Mass Customer,N,No,16.0,65.0
2301,2409,1,F,23,Health,Mass Customer,N,No,12.0,31.0
2302,2410,1,F,75,Geological Engineer,Mass Customer,N,Yes,21.0,46.0
2303,2411,1,M,0,Technical Writer,High Net Worth,N,No,13.0,56.0
2304,2412,1,F,77,Chemical Engineer,Affluent Customer,N,No,8.0,39.0
2305,2413,0,M,27,Environmental Specialist,High Net Worth,N,Yes,17.0,77.0
2306,2415,1,M,56,Web Designer II,Mass Customer,N,No,3.0,42.0
2307,2416,1,M,19,Office Assistant I,Affluent Customer,N,No,16.0,61.0
2308,2417,1,F,27,Nurse,Affluent Customer,N,No,22.0,46.0
2309,2418,1,F,82,Software Engineer III,Mass Customer,N,Yes,13.0,51.0
2310,2419,1,M,96,Physical Therapy Assistant,High Net Worth,N,No,9.0,42.0
2311,2420,0,F,10,Staff Scientist,High Net Worth,N,No,16.0,44.0
2312,2421,0,F,54,Research Nurse,Affluent Customer,N,Yes,13.0,66.0
2313,2422,0,F,96,Librarian,High Net Worth,N,No,13.0,42.0
2314,2423,0,M,49,Professor,Mass Customer,N,Yes,20.0,40.0
2315,2425,1,M,32,Help Desk Technician,Mass Customer,N,Yes,11.0,45.0
2316,2427,0,F,20,Senior Developer,High Net Worth,N,Yes,2.0,22.0
2317,2428,0,M,74,Help Desk Operator,Mass Customer,N,Yes,9.0,52.0
2318,2429,0,F,54,Assistant Professor,Mass Customer,N,Yes,3.0,40.0
2319,2430,1,M,38,Quality Engineer,Mass Customer,N,No,5.0,52.0
2320,2431,1,M,15,Senior Cost Accountant,Mass Customer,N,Yes,2.0,21.0
2321,2432,1,F,67,Nuclear Power Engineer,Affluent Customer,N,Yes,5.0,40.0
2322,2433,0,M,38,Nurse Practicioner,High Net Worth,N,Yes,8.0,44.0
2323,2434,0,M,40,Environmental Specialist,Affluent Customer,N,No,18.0,64.0
2324,2435,1,F,69,Account Coordinator,Mass Customer,N,No,14.0,59.0
2325,2436,1,M,37,Help Desk Technician,Mass Customer,N,No,4.0,35.0
2326,2437,1,F,90,Marketing Manager,Mass Customer,N,Yes,18.0,43.0
2327,2438,0,F,76,Speech Pathologist,Mass Customer,N,Yes,4.0,38.0
2328,2439,1,F,44,Manufacturing,Affluent Customer,N,No,15.0,53.0
2329,2440,1,F,17,Engineer II,Affluent Customer,N,No,8.0,61.0
2330,2441,0,F,52,Property,High Net Worth,N,Yes,5.0,62.0
2331,2442,0,M,8,Social Worker,Affluent Customer,N,Yes,17.0,63.0
2332,2443,0,M,30,Computer Systems Analyst I,High Net Worth,N,No,20.0,31.0
2333,2444,0,M,22,Associate Professor,High Net Worth,N,No,11.0,43.0
2334,2445,1,M,46,Quality Control Specialist,Affluent Customer,N,No,18.0,45.0
2335,2446,1,M,33,Retail,Affluent Customer,N,No,17.0,64.0
2336,2447,1,M,55,Tax Accountant,Affluent Customer,N,Yes,2.0,24.0
2337,2448,1,F,5,Structural Analysis Engineer,High Net Worth,N,No,10.0,28.0
2338,2449,0,M,54,Tax Accountant,Affluent Customer,N,No,8.0,38.0
2339,2450,0,M,64,Structural Engineer,Affluent Customer,N,Yes,7.0,46.0
2340,2451,1,M,33,Editor,Affluent Customer,N,Yes,18.0,48.0
2341,2452,1,F,93,Chemical Engineer,Mass Customer,N,Yes,17.0,45.0
2342,2453,0,F,22,Safety Technician II,High Net Worth,N,No,9.0,28.0
2343,2454,0,F,81,Senior Sales Associate,Mass Customer,N,Yes,12.0,61.0
2344,2455,1,F,64,Manufacturing,Mass Customer,N,No,21.0,43.0
2345,2456,1,M,9,Sales Associate,Mass Customer,N,No,10.0,29.0
2346,2457,0,M,70,Developer IV,High Net Worth,N,Yes,15.0,46.0
2347,2458,0,F,73,Media Manager II,High Net Worth,N,Yes,5.0,57.0
2348,2459,0,F,67,Quality Engineer,High Net Worth,N,No,18.0,35.0
2349,2460,0,M,88,Nurse Practicioner,High Net Worth,N,Yes,12.0,44.0
2350,2461,1,M,89,Speech Pathologist,Affluent Customer,N,No,17.0,44.0
2351,2462,1,M,17,Assistant Media Planner,Affluent Customer,N,No,21.0,40.0
2352,2463,0,F,54,Pharmacist,Mass Customer,N,No,12.0,43.0
2353,2464,0,M,78,Speech Pathologist,Mass Customer,N,No,6.0,38.0
2354,2465,1,F,31,Senior Editor,Mass Customer,N,Yes,2.0,36.0
2355,2466,1,M,62,Software Test Engineer IV,High Net Worth,N,No,16.0,40.0
2356,2467,0,F,71,Engineer III,Affluent Customer,N,Yes,4.0,45.0
2357,2468,1,M,51,Marketing Assistant,High Net Worth,N,No,1.0,25.0
2358,2470,0,M,70,Argiculture,Mass Customer,N,No,13.0,63.0
2359,2471,0,M,55,Geological Engineer,Mass Customer,N,Yes,8.0,42.0
2360,2472,1,M,99,Product Engineer,High Net Worth,N,Yes,16.0,31.0
2361,2473,1,M,50,Administrative Assistant I,Mass Customer,N,Yes,13.0,50.0
2362,2474,0,F,59,Executive Secretary,High Net Worth,N,Yes,6.0,40.0
2363,2475,1,F,68,Quality Control Specialist,Mass Customer,N,No,20.0,43.0
2364,2476,0,M,13,Administrative Officer,High Net Worth,N,No,17.0,64.0
2365,2477,1,M,25,Electrical Engineer,Affluent Customer,N,Yes,10.0,44.0
2366,2478,1,M,85,Senior Cost Accountant,Affluent Customer,N,Yes,10.0,54.0
2367,2479,1,F,81,Community Outreach Specialist,Mass Customer,N,No,5.0,24.0
2368,2480,1,F,3,Nuclear Power Engineer,High Net Worth,N,Yes,16.0,49.0
2369,2481,1,F,71,Chief Design Engineer,Mass Customer,N,Yes,12.0,42.0
2370,2482,1,M,95,Pharmacist,Mass Customer,N,Yes,10.0,67.0
2371,2483,0,F,54,Manufacturing,Mass Customer,N,No,10.0,33.0
2372,2484,0,F,77,Senior Quality Engineer,Mass Customer,N,Yes,14.0,41.0
2373,2485,1,M,93,Help Desk Technician,Mass Customer,N,Yes,12.0,65.0
